name,vote_count,vote_average,revenue
Miz-Korona,0.0,0.0,0.0
Miyoko Shimosawa,0.0,0.0,0.0
Miyavi,0.0,0.0,0.0
Mitzi Martin,0.0,0.0,0.0
Mitsuyuki Oishi,0.0,0.0,0.0
Mitchell Whitfield,0.0,0.0,0.0
Misty Robinette,0.0,0.0,0.0
Mitchell Thornton,0.0,0.0,0.0
Mitchell Schwartz,0.0,0.0,0.0
Mitchell Michaeliszyn,0.0,0.0,0.0
Mitchell Kosterman,0.0,0.0,0.0
Mitchell Hesley,0.0,0.0,0.0
Mitchell Fink,0.0,0.0,0.0
Mitchell Falk,0.0,0.0,0.0
Mitchel Falagan,0.0,0.0,0.0
Mitch Morris,0.0,0.0,0.0
Mitch Holleman,0.0,0.0,0.0
Mitch Grassi,0.0,0.0,0.0
Mitch Giannunzio,0.0,0.0,0.0
Mitch Christen,0.0,0.0,0.0
Mitch Carter,0.0,0.0,0.0
Monica Zamora,0.0,0.0,0.0
Monika Krüger,0.0,0.0,0.0
Nabil Massad,0.0,0.0,0.0
Murray Pearl Schaeffer,0.0,0.0,0.0
Muriel Gould,0.0,0.0,0.0
Murielle Telio,0.0,0.0,0.0
Murphy Dunne,0.0,0.0,0.0
Murphy Guyer,0.0,0.0,0.0
Murray McArthur,0.0,0.0,0.0
Murray Melvin,0.0,0.0,0.0
Murray Smith,0.0,0.0,0.0
Musto Pelinkovicci,0.0,0.0,0.0
Murray Urquhart,0.0,0.0,0.0
Musca Kumalo,0.0,0.0,0.0
Muse Watson,0.0,0.0,0.0
Mushtaq Khan,0.0,0.0,0.0
Mustafa Abdelkarim,0.0,0.0,0.0
Mustapha Makhada,0.0,0.0,0.0
Munro M. Bonnell,0.0,0.0,0.0
Munro Chambers,0.0,0.0,0.0
Mungo McKay,0.0,0.0,0.0
Mung-Ling Tsui,0.0,0.0,0.0
Munetaka Aoki,0.0,0.0,0.0
Mulweli Muofhe,0.0,0.0,0.0
Mukhtiar Bhai,0.0,0.0,0.0
Muayad Ali,0.0,0.0,0.0
Mr. Yuttana Muenwaja,0.0,0.0,0.0
Moya Allen,0.0,0.0,0.0
Moutamassik Mohamed,0.0,0.0,0.0
Mousy McCallum,0.0,0.0,0.0
Mouloud Achour,0.0,0.0,0.0
Mouhcine Malzi,0.0,0.0,0.0
Motoki Kobayashi,0.0,0.0,0.0
Motokatsu Suzuki,0.0,0.0,0.0
Mothusi Magano,0.0,0.0,0.0
Mustapha Rachidi,0.0,0.0,0.0
My-Ishia Cason-Brown,0.0,0.0,0.0
Monika Malacova,0.0,0.0,0.0
Mónica del Carmen,0.0,0.0,0.0
Myrna Cabello,0.0,0.0,0.0
Mzwandile Nqoba,0.0,0.0,0.0
Mário Wild,0.0,0.0,0.0
Mädchen Amick,0.0,0.0,0.0
Mélanie Thierry,0.0,0.0,0.0
Mélodie Simard,0.0,0.0,0.0
Mădălina Diana Ghenea,0.0,0.0,0.0
Mya Taylor,0.0,0.0,0.0
NM Garcia,0.0,0.0,0.0
Naama Nativ,0.0,0.0,0.0
Naathan Phan,0.0,0.0,0.0
Nabeel El Khafif,0.0,0.0,0.0
Nabi Tanha,0.0,0.0,0.0
Nabil Elouahabi,0.0,0.0,0.0
Myriam Muller,0.0,0.0,0.0
Myra Turley,0.0,0.0,0.0
Myra McFadyen,0.0,0.0,0.0
Myo Campbell,0.0,0.0,0.0
Mylène Jampanoï,0.0,0.0,0.0
Myles Thompson,0.0,0.0,0.0
Myles Pollard,0.0,0.0,0.0
Myles McGee,0.0,0.0,0.0
Myles Joseph,0.0,0.0,0.0
Myles Jeffrey,0.0,0.0,0.0
Myles Cleveland,0.0,0.0,0.0
Myleene Klass,0.0,0.0,0.0
Myla Pitzer,0.0,0.0,0.0
Mykhail Cohen,0.0,0.0,0.0
Mykal Kilgore,0.0,0.0,0.0
Myesha-Tiara,0.0,0.0,0.0
Mya-Lecia Naylor,0.0,0.0,0.0
Moshe Kasher,0.0,0.0,0.0
Moses Sumney,0.0,0.0,0.0
Moses Nyarko,0.0,0.0,0.0
Morena Busa Sesatsa,0.0,0.0,0.0
Monty Hoffman,0.0,0.0,0.0
Monty Mclaren-Clark,0.0,0.0,0.0
Monty Montgomery,0.0,0.0,0.0
Monty Stuart,0.0,0.0,0.0
Mookie Barker,0.0,0.0,0.0
Moose Ali Khan,0.0,0.0,0.0
Morgan Alexandria,0.0,0.0,0.0
Moses Jacob Storm,0.0,0.0,0.0
Morgan Benoit,0.0,0.0,0.0
Morgan Burch,0.0,0.0,0.0
Morgan Chetcuti,0.0,0.0,0.0
Morgan Christopher Ferris,0.0,0.0,0.0
Morgan Cohen,0.0,0.0,0.0
Morgan Dameron,0.0,0.0,0.0
Montserrat Espadalé,0.0,0.0,0.0
Montrose Hagins,0.0,0.0,0.0
Montgomery John,0.0,0.0,0.0
Montaño Rain,0.0,0.0,0.0
Montana Marks,0.0,0.0,0.0
Montana Byrne,0.0,0.0,0.0
Monroe Miller,0.0,0.0,0.0
Monroe Mann,0.0,0.0,0.0
Monisola Akiwowo,0.0,0.0,0.0
Monique Slaughter,0.0,0.0,0.0
Monique Martel,0.0,0.0,0.0
Monique Geraghty,0.0,0.0,0.0
Monique Edwards,0.0,0.0,0.0
Monique Delee,0.0,0.0,0.0
Monique Alexander,0.0,0.0,0.0
Monika Plocienniczak,0.0,0.0,0.0
Monika Meier,0.0,0.0,0.0
Morgan Fairchild,0.0,0.0,0.0
Morgan Farris,0.0,0.0,0.0
Morgan Flynn,0.0,0.0,0.0
Morgane Polanski,0.0,0.0,0.0
Moses J. Moseley,0.0,0.0,0.0
Mose Allison,0.0,0.0,0.0
Mosa Omari,0.0,0.0,0.0
Mosa Kaiser,0.0,0.0,0.0
Morven Christie,0.0,0.0,0.0
Morris Lee Sullivan,0.0,0.0,0.0
Morris Isby,0.0,0.0,0.0
Morris Day,0.0,0.0,0.0
Morris Chestnut,0.0,0.0,0.0
Morris Birdyellowhead,0.0,0.0,0.0
Morne Visser,0.0,0.0,0.0
Moritz Hepper,0.0,0.0,0.0
Moritz Grove,0.0,0.0,0.0
Morisa Taylor Kaplan,0.0,0.0,0.0
Morgana Van Peebles,0.0,0.0,0.0
Morgan Kelly,0.0,0.0,0.0
Morgana Shaw,0.0,0.0,0.0
Morgan Wolk,0.0,0.0,0.0
Morgan Watkins,0.0,0.0,0.0
Morgan Turner,0.0,0.0,0.0
Morgan Tanner,0.0,0.0,0.0
Morgan Spurlock,0.0,0.0,0.0
Morgan Spector,0.0,0.0,0.0
Morgan Reese Fairhead,0.0,0.0,0.0
Morgan Peter Brown,0.0,0.0,0.0
Morgan Perez,0.0,0.0,0.0
Morgan O'Neill,0.0,0.0,0.0
Morgan Nagler,0.0,0.0,0.0
Morgan Lester,0.0,0.0,0.0
Morgan Larson,0.0,0.0,0.0
Nels Lennarson,0.0,0.0,0.0
Nelson Beato,0.0,0.0,0.0
Nelson Rockford,0.0,0.0,0.0
Noelle Evans,0.0,0.0,0.0
Noel Elie,0.0,0.0,0.0
Noel Johansen,0.0,0.0,0.0
Noel Le Bon,0.0,0.0,0.0
Noel Neill,0.0,0.0,0.0
Noel Rathe,0.0,0.0,0.0
Noel Rodriguez,0.0,0.0,0.0
Noelle Fink,0.0,0.0,0.0
Nolan Sotillo,0.0,0.0,0.0
Noelle Scaggs,0.0,0.0,0.0
Noemi Besedes,0.0,0.0,0.0
Noemi Krausz,0.0,0.0,0.0
Noguchi Takayuki,0.0,0.0,0.0
Nola Augustson,0.0,0.0,0.0
Nolan Lyons,0.0,0.0,0.0
Noel Conlon,0.0,0.0,0.0
Noel Clarke,0.0,0.0,0.0
Noel Appleby,0.0,0.0,0.0
Noddy Alfred,0.0,0.0,0.0
Nobuya Shimamoto,0.0,0.0,0.0
Nobuo Inubushi,0.0,0.0,0.0
Nobuaki Shimamoto,0.0,0.0,0.0
Nobuaki Kakuda,0.0,0.0,0.0
Nobuaki Fukuda,0.0,0.0,0.0
Nobu Matsuhisa,0.0,0.0,0.0
Noam Jenkins,0.0,0.0,0.0
Noah Wylie,0.0,0.0,0.0
Noah Visconti,0.0,0.0,0.0
Noah Truesdale,0.0,0.0,0.0
Noah Smith,0.0,0.0,0.0
Noah Schaftel,0.0,0.0,0.0
Noah Saavedra,0.0,0.0,0.0
Nolan Padilla,0.0,0.0,0.0
Nondumiso Tembe,0.0,0.0,0.0
Nunzio Santoro,0.0,0.0,0.0
Norman Yeung,0.0,0.0,0.0
Norman Anstey,0.0,0.0,0.0
Norman Fessler,0.0,0.0,0.0
Norman Golightly,0.0,0.0,0.0
Norman Kaye,0.0,0.0,0.0
Norman Lloyd,0.0,0.0,0.0
Norman Vincent McLafferty,0.0,0.0,0.0
Nour El Idrissi,0.0,0.0,0.0
Noni Hazlehurst,0.0,0.0,0.0
Noureddine Aberdine,0.0,0.0,0.0
Nova Mejia,0.0,0.0,0.0
Novella Nelson,0.0,0.0,0.0
Noémie Lvovsky,0.0,0.0,0.0
Noémie Schellens,0.0,0.0,0.0
Noëlle Renée Bercy,0.0,0.0,0.0
Norma Shearer,0.0,0.0,0.0
Norma Sheahan,0.0,0.0,0.0
Norm Lewis,0.0,0.0,0.0
Noris Campos,0.0,0.0,0.0
Noriaki Kamata,0.0,0.0,0.0
Noreen Reardon,0.0,0.0,0.0
Noree Victoria,0.0,0.0,0.0
Norbert Weisser,0.0,0.0,0.0
Norbert Növényi,0.0,0.0,0.0
Norah Jones,0.0,0.0,0.0
Nora-Jane Noone,0.0,0.0,0.0
Nora Sommerkamp,0.0,0.0,0.0
Nora Messier,0.0,0.0,0.0
Nora Elisabeth Robles,0.0,0.0,0.0
Noot Seear,0.0,0.0,0.0
Noor Dillan-Night,0.0,0.0,0.0
Noni Lewis,0.0,0.0,0.0
Noah Robbins,0.0,0.0,0.0
Noah Munck,0.0,0.0,0.0
Noah Matthews,0.0,0.0,0.0
Nili Fuller,0.0,0.0,0.0
Nikolay Efremov,0.0,0.0,0.0
Nikolay Stoyanov Ilchev,0.0,0.0,0.0
Nikole Lee Amateau,0.0,0.0,0.0
Nikolett Barabas,0.0,0.0,0.0
Niky Johnson,0.0,0.0,0.0
Nila Aalia,0.0,0.0,0.0
Nilla Elizabeth Watkins,0.0,0.0,0.0
Noah Luke,0.0,0.0,0.0
Nils Brunkhorst,0.0,0.0,0.0
Nils Cruz,0.0,0.0,0.0
Nils Dommning,0.0,0.0,0.0
Nilsa Castro,0.0,0.0,0.0
Nimiah Rodgers,0.0,0.0,0.0
Nimrat Kaur,0.0,0.0,0.0
Nikolai Sotirov,0.0,0.0,0.0
Nikola Đuričko,0.0,0.0,0.0
Nikol Vasileva,0.0,0.0,0.0
Niko Posey,0.0,0.0,0.0
Niko Nicotera,0.0,0.0,0.0
Niko Koshet,0.0,0.0,0.0
Niko El Santo Zavero,0.0,0.0,0.0
Nikkia Parish,0.0,0.0,0.0
Nikki SooHoo,0.0,0.0,0.0
Nikki Shah,0.0,0.0,0.0
Nikki Preston,0.0,0.0,0.0
Nikki Nicholle Barreras,0.0,0.0,0.0
Nikki Moore,0.0,0.0,0.0
Nikki Martin,0.0,0.0,0.0
Nikki Lipinski,0.0,0.0,0.0
Nikki Leigh,0.0,0.0,0.0
Nikki Glaser,0.0,0.0,0.0
Nina Agdal,0.0,0.0,0.0
Nina Avetisova,0.0,0.0,0.0
Nina Hartmann,0.0,0.0,0.0
Nino Frassica,0.0,0.0,0.0
Noah Lazarus,0.0,0.0,0.0
Noah Jerome Schwartz,0.0,0.0,0.0
Noah James,0.0,0.0,0.0
Noah Gray-Cabey,0.0,0.0,0.0
Noah Fleiss,0.0,0.0,0.0
Noah Coogler,0.0,0.0,0.0
Noah Bean,0.0,0.0,0.0
Noa Tishby,0.0,0.0,0.0
Nnenna Freelon,0.0,0.0,0.0
Nkechi Okoro,0.0,0.0,0.0
Nitin Ganatra,0.0,0.0,0.0
Nita Whitaker,0.0,0.0,0.0
Nirut Sirichanya,0.0,0.0,0.0
Nirattisai Kaljaruek,0.0,0.0,0.0
Ninja,0.0,0.0,0.0
Nina Hoss,0.0,0.0,0.0
Ningning Deng,0.0,0.0,0.0
Nina Zavarin,0.0,0.0,0.0
Nina Sosanya,0.0,0.0,0.0
Nina Siemaszko,0.0,0.0,0.0
Nina Repeta,0.0,0.0,0.0
Nina Polan,0.0,0.0,0.0
Nina Mrdja,0.0,0.0,0.0
Nina Millin,0.0,0.0,0.0
Nina Lisandrello,0.0,0.0,0.0
Nina Lazarevic,0.0,0.0,0.0
Nina Lafarga,0.0,0.0,0.0
Nina Kunzendorf,0.0,0.0,0.0
Nina Kumar,0.0,0.0,0.0
Nina Kaczorowski,0.0,0.0,0.0
Numan Acar,0.0,0.0,0.0
Nuo Sun,0.0,0.0,0.0
Nikki Folsom,0.0,0.0,0.0
Olivia Taylforth,0.0,0.0,0.0
Olivia Rainey,0.0,0.0,0.0
Olivia Renee Dupepe,0.0,0.0,0.0
Olivia Roberts Payne,0.0,0.0,0.0
Olivia Rose-Aaron,0.0,0.0,0.0
Olivia Rosewood,0.0,0.0,0.0
Olivia Silhavy,0.0,0.0,0.0
Olivia Tracey,0.0,0.0,0.0
Ollie Johnston,0.0,0.0,0.0
Olivia Wickline,0.0,0.0,0.0
Olivier Blais,0.0,0.0,0.0
Olivier Bonjour,0.0,0.0,0.0
Olivier Girard,0.0,0.0,0.0
Olivier Langhendries,0.0,0.0,0.0
Olivier Marchevet,0.0,0.0,0.0
Olivia Quinn,0.0,0.0,0.0
Olivia Palermo,0.0,0.0,0.0
Olivia Olson,0.0,0.0,0.0
Olivia Oguma,0.0,0.0,0.0
Olivia McCarthy,0.0,0.0,0.0
Olivia Mattingly,0.0,0.0,0.0
Olivia Hamilton,0.0,0.0,0.0
Olivia Griswald,0.0,0.0,0.0
Olivia Gillies,0.0,0.0,0.0
Olivia Fahy,0.0,0.0,0.0
Olivia DeJonge,0.0,0.0,0.0
Olivia Culpo,0.0,0.0,0.0
Olivia Csiky Trnka,0.0,0.0,0.0
Olivia Cloer,0.0,0.0,0.0
Olivia Baseman,0.0,0.0,0.0
Oliver Tull,0.0,0.0,0.0
Oliver Trautwein,0.0,0.0,0.0
Olivier Surprenant,0.0,0.0,0.0
Olly Alexander,0.0,0.0,0.0
Nuot Arquint,0.0,0.0,0.0
Opender Singh,0.0,0.0,0.0
Omer Barnea,0.0,0.0,0.0
Omero Antonutti,0.0,0.0,0.0
Omero Mumba,0.0,0.0,0.0
Onahoua Rodriguez,0.0,0.0,0.0
Onira Tares,0.0,0.0,0.0
Opal Alladin,0.0,0.0,0.0
Opeyemi Fagbohungbe,0.0,0.0,0.0
Olov Ludwig,0.0,0.0,0.0
Oran Gurel,0.0,0.0,0.0
Orbert Rogers,0.0,0.0,0.0
Oren Michaeli,0.0,0.0,0.0
Oren Williams,0.0,0.0,0.0
Ori Kalmus,0.0,0.0,0.0
Oriah Acima Andrews,0.0,0.0,0.0
Omari Wallace,0.0,0.0,0.0
Omari Carter,0.0,0.0,0.0
Omar Von Muller,0.0,0.0,0.0
Omar Rodríguez,0.0,0.0,0.0
Omar Nicodemo,0.0,0.0,0.0
Omar Mostafa,0.0,0.0,0.0
Omar Lagudali,0.0,0.0,0.0
Omar Hernandez,0.0,0.0,0.0
Omar Gooding,0.0,0.0,0.0
Omar Benbrahim,0.0,0.0,0.0
Omar Avila,0.0,0.0,0.0
Olympia Lukis,0.0,0.0,0.0
Olympia Dukakis,0.0,0.0,0.0
Olya Milova,0.0,0.0,0.0
Olutunji Ebun-Cole,0.0,0.0,0.0
Olumiji Olawumi,0.0,0.0,0.0
Oluchi Onweagba,0.0,0.0,0.0
Oliver Steer,0.0,0.0,0.0
Oliver Stark,0.0,0.0,0.0
Oliver Solomon,0.0,0.0,0.0
Okwui Okpokwasili,0.0,0.0,0.0
Ofilio Portillo,0.0,0.0,0.0
Og Blood,0.0,0.0,0.0
Ohga Tanaka,0.0,0.0,0.0
Oisin Stack,0.0,0.0,0.0
Oksana Akinshina,0.0,0.0,0.0
Oksana Semenova,0.0,0.0,0.0
Ola Rapace,0.0,0.0,0.0
Oliver Reed,0.0,0.0,0.0
Ola Sturik,0.0,0.0,0.0
Olan Montgomery,0.0,0.0,0.0
Olatunde Osunsanmi,0.0,0.0,0.0
Olatz López Garmendia,0.0,0.0,0.0
Ole Martin Aune Nilsen,0.0,0.0,0.0
Oleg Mirochnikov,0.0,0.0,0.0
Ofentse Modiselle,0.0,0.0,0.0
October Moore,0.0,0.0,0.0
Octavio Gómez Berríos,0.0,0.0,0.0
Octavia Selena Alexandru,0.0,0.0,0.0
Ocean James,0.0,0.0,0.0
Obada Alassadi,0.0,0.0,0.0
Oana Pellea,0.0,0.0,0.0
Oakley Lehman,0.0,0.0,0.0
O-Lan Jones,0.0,0.0,0.0
O'Shea Jackson Jr.,0.0,0.0,0.0
O'Clair Alexander,0.0,0.0,0.0
Nóra Lili Hörich,0.0,0.0,0.0
Nzinga Blake,0.0,0.0,0.0
Nydia Rodriguez Terracina,0.0,0.0,0.0
Nydia McFadden,0.0,0.0,0.0
Nydia Caro,0.0,0.0,0.0
Nyasha Hatendi,0.0,0.0,0.0
Oleg Nasobin,0.0,0.0,0.0
Oleg Poddubnyy,0.0,0.0,0.0
Oleg Shtefanko,0.0,0.0,0.0
Oliver Bradshaw,0.0,0.0,0.0
Oliver Raimi,0.0,0.0,0.0
Oliver Parsons,0.0,0.0,0.0
Oliver Lehne,0.0,0.0,0.0
Oliver Korittke,0.0,0.0,0.0
Oliver Jolliffe,0.0,0.0,0.0
Oliver Jenkins,0.0,0.0,0.0
Oliver James,0.0,0.0,0.0
Oliver Hollingdale,0.0,0.0,0.0
Oliver Hazell,0.0,0.0,0.0
Oliver Hawkes,0.0,0.0,0.0
Oliver Coopersmith,0.0,0.0,0.0
Oliver Claridge,0.0,0.0,0.0
Oliver Chris,0.0,0.0,0.0
Oliver Buckingham,0.0,0.0,0.0
Oliver 'Ole' Zemen,0.0,0.0,0.0
Oleg Sosnovikov,0.0,0.0,0.0
Olive Gallagher,0.0,0.0,0.0
Olia Klein,0.0,0.0,0.0
Oli Bigalke,0.0,0.0,0.0
Olga Morgunova,0.0,0.0,0.0
Olga Lounová,0.0,0.0,0.0
Olga Korbut,0.0,0.0,0.0
Olga Koda,0.0,0.0,0.0
Olga Kalashnikova,0.0,0.0,0.0
Olga Babtchinskaia,0.0,0.0,0.0
Olesia Shewchuk,0.0,0.0,0.0
Olenka Wrzesniewski,0.0,0.0,0.0
Oleksandr Choroshko,0.0,0.0,0.0
Olek Mincer,0.0,0.0,0.0
Olegar Fedoro,0.0,0.0,0.0
Nikki Giavasis,0.0,0.0,0.0
Nikki Dunsford,0.0,0.0,0.0
Nene Nwoko,0.0,0.0,0.0
Nick Basta,0.0,0.0,0.0
Nicholle Tom,0.0,0.0,0.0
Nick Allen-Ducat,0.0,0.0,0.0
Nick Bacon,0.0,0.0,0.0
Nick Baga,0.0,0.0,0.0
Nick Bagnall,0.0,0.0,0.0
Nick Bakay,0.0,0.0,0.0
Nick Bateman,0.0,0.0,0.0
Nick Cassavetes,0.0,0.0,0.0
Nick Bentgen,0.0,0.0,0.0
Nick Berk,0.0,0.0,0.0
Nick Brade,0.0,0.0,0.0
Nick Brandon,0.0,0.0,0.0
Nick Brimble,0.0,0.0,0.0
Nick Bylsma,0.0,0.0,0.0
Nichole Bloom,0.0,0.0,0.0
Nichole Bird,0.0,0.0,0.0
Nicholas X. Parsons,0.0,0.0,0.0
Nicholas Wittman,0.0,0.0,0.0
Nicholas Ward,0.0,0.0,0.0
Nicholas Turner Martin,0.0,0.0,0.0
Nicholas Tennant,0.0,0.0,0.0
Nicholas Stewart,0.0,0.0,0.0
Nicholas Smith,0.0,0.0,0.0
Nicholas Sharratt,0.0,0.0,0.0
Nicholas Shaffer,0.0,0.0,0.0
Nicholas Schutt,0.0,0.0,0.0
Nicholas Rose,0.0,0.0,0.0
Nicholas Purcell,0.0,0.0,0.0
Nicholas Pinnock,0.0,0.0,0.0
Nicholas Pauling,0.0,0.0,0.0
Nicholas Patel,0.0,0.0,0.0
Nick Carter,0.0,0.0,0.0
Nick Cave,0.0,0.0,0.0
Nick Porrazzo,0.0,0.0,0.0
Nick Manning,0.0,0.0,0.0
Nick Julian,0.0,0.0,0.0
Nick Kellington,0.0,0.0,0.0
Nick Kenkel,0.0,0.0,0.0
Nick Killebrew,0.0,0.0,0.0
Nick Komornicki,0.0,0.0,0.0
Nick Lehane,0.0,0.0,0.0
Nick Mohammed,0.0,0.0,0.0
Nick Clark,0.0,0.0,0.0
Nick Nervies,0.0,0.0,0.0
Nick Owenford,0.0,0.0,0.0
Nick Paonessa,0.0,0.0,0.0
Nick Peine,0.0,0.0,0.0
Nick Pellegrino,0.0,0.0,0.0
Nick Phalen,0.0,0.0,0.0
Nick Jones Jr.,0.0,0.0,0.0
Nick Hounslow,0.0,0.0,0.0
Nick Hobbs,0.0,0.0,0.0
Nick Hermz,0.0,0.0,0.0
Nick Hentsch,0.0,0.0,0.0
Nick Gillie,0.0,0.0,0.0
Nick Gillard,0.0,0.0,0.0
Nick English,0.0,0.0,0.0
Nick E. Tarabay,0.0,0.0,0.0
Nick Dunning,0.0,0.0,0.0
Nick DeMoura,0.0,0.0,0.0
Nick DeKay,0.0,0.0,0.0
Nick Dawson,0.0,0.0,0.0
Nick Davison,0.0,0.0,0.0
Nick Dash,0.0,0.0,0.0
Nick Court,0.0,0.0,0.0
Nick Cornish,0.0,0.0,0.0
Nicholas Pasco,0.0,0.0,0.0
Nicholas Parry,0.0,0.0,0.0
Nicholas Oteri,0.0,0.0,0.0
NicK Jandl,0.0,0.0,0.0
Niall Matter,0.0,0.0,0.0
Niall Refoy,0.0,0.0,0.0
Niamh Cusack,0.0,0.0,0.0
Niamh Walter,0.0,0.0,0.0
Nic Novicki,0.0,0.0,0.0
Nic Paul,0.0,0.0,0.0
Nicandro Thomas,0.0,0.0,0.0
Nicholas Moss,0.0,0.0,0.0
Nicci Faires,0.0,0.0,0.0
Niccolò Senni,0.0,0.0,0.0
Nice Peter,0.0,0.0,0.0
Nichelle Hines,0.0,0.0,0.0
Nicholas A. Newman,0.0,0.0,0.0
Nicholas A. Puccio,0.0,0.0,0.0
Niall Greig Fulton,0.0,0.0,0.0
Niall Cusack,0.0,0.0,0.0
Niall Buggy,0.0,0.0,0.0
Nial Iskhakov,0.0,0.0,0.0
Nhi Ngoc Nguyen-Hermann,0.0,0.0,0.0
Nhi Do,0.0,0.0,0.0
Nguyen Kim Hoan,0.0,0.0,0.0
Nguyen Cong Ly,0.0,0.0,0.0
Nguyen Anh Dung,0.0,0.0,0.0
Ngoc Tuan Hoang,0.0,0.0,0.0
Ngo Dinh Diem,0.0,0.0,0.0
Neville White,0.0,0.0,0.0
Neville Page,0.0,0.0,0.0
Nesta Cooper,0.0,0.0,0.0
Neri Marcorè,0.0,0.0,0.0
Neran Persaud,0.0,0.0,0.0
Neon Cobran,0.0,0.0,0.0
Nicholas Alexander,0.0,0.0,0.0
Nicholas Ballas,0.0,0.0,0.0
Nicholas Banks,0.0,0.0,0.0
Nicholas George Stark,0.0,0.0,0.0
Nicholas Minchillo,0.0,0.0,0.0
Nicholas Lupu,0.0,0.0,0.0
Nicholas Lumley,0.0,0.0,0.0
Nicholas Lindsay-Abaire,0.0,0.0,0.0
Nicholas Lanzisera,0.0,0.0,0.0
Nicholas Keenan,0.0,0.0,0.0
Nicholas Keegan,0.0,0.0,0.0
Nicholas Jones,0.0,0.0,0.0
Nicholas Jasenovec,0.0,0.0,0.0
Nicholas Hutchison,0.0,0.0,0.0
Nicholas Hayner,0.0,0.0,0.0
Nicholas Harvell,0.0,0.0,0.0
Nicholas Hammond,0.0,0.0,0.0
Nicholas Hamilton,0.0,0.0,0.0
Nicholas Furu,0.0,0.0,0.0
Nicholas Cafero,0.0,0.0,0.0
Nicholas Farris,0.0,0.0,0.0
Nicholas Elliott,0.0,0.0,0.0
Nicholas E.I. Noble,0.0,0.0,0.0
Nicholas Downs,0.0,0.0,0.0
Nicholas Delbanco,0.0,0.0,0.0
Nicholas De Cegli,0.0,0.0,0.0
Nicholas Davis,0.0,0.0,0.0
Nicholas Dashnaw,0.0,0.0,0.0
Nicholas Cristian Clark,0.0,0.0,0.0
Nicholas Clark,0.0,0.0,0.0
Nicholas Carey,0.0,0.0,0.0
Nicholas Carella,0.0,0.0,0.0
Nicholas Campbell,0.0,0.0,0.0
Nicholas Cairis,0.0,0.0,0.0
Nick Pitera,0.0,0.0,0.0
Nick Rotteveel,0.0,0.0,0.0
Nikki Cox,0.0,0.0,0.0
Nicole Weaver,0.0,0.0,0.0
Nicole R. Roberts,0.0,0.0,0.0
Nicole Randall,0.0,0.0,0.0
Nicole Robert,0.0,0.0,0.0
Nicole Rutigliano,0.0,0.0,0.0
Nicole Signore,0.0,0.0,0.0
Nicole Stuart,0.0,0.0,0.0
Nicole Wilder,0.0,0.0,0.0
Nievecita Dubuque,0.0,0.0,0.0
Nicole Wolf,0.0,0.0,0.0
Nicoletta Braschi,0.0,0.0,0.0
Nicolette Pierini,0.0,0.0,0.0
Nicolle Wallace,0.0,0.0,0.0
Nicolás Jasso,0.0,0.0,0.0
Nicoye Banks,0.0,0.0,0.0
Nicole Patrick,0.0,0.0,0.0
Nicole Parker,0.0,0.0,0.0
Nicole Oppermann,0.0,0.0,0.0
Nicole Oliver,0.0,0.0,0.0
Nicole Montano,0.0,0.0,0.0
Nicole Marie Lenz,0.0,0.0,0.0
Nicole Luther,0.0,0.0,0.0
Nicole Lovince,0.0,0.0,0.0
Nicole Lindeblad,0.0,0.0,0.0
Nicole Leroux,0.0,0.0,0.0
Nicole Leondis,0.0,0.0,0.0
Nicole Leigh,0.0,0.0,0.0
Nicole LaPlaca,0.0,0.0,0.0
Nicole Ilene Greensher,0.0,0.0,0.0
Nicole Humphries,0.0,0.0,0.0
Nicole Herold,0.0,0.0,0.0
Nicole Grother,0.0,0.0,0.0
Nider Mohamed,0.0,0.0,0.0
Nigel Allen,0.0,0.0,0.0
Nick Roud,0.0,0.0,0.0
Nikita Lespinasse,0.0,0.0,0.0
Niki J. Crawford,0.0,0.0,0.0
Niki Koss,0.0,0.0,0.0
Niki McElroy,0.0,0.0,0.0
Nikie Zambo,0.0,0.0,0.0
Nikita Ager,0.0,0.0,0.0
Nikita Hopkins,0.0,0.0,0.0
Nikita Ramsey,0.0,0.0,0.0
Nigel Barker,0.0,0.0,0.0
Nikita Waligwa,0.0,0.0,0.0
Nikka Far,0.0,0.0,0.0
Nikka Graff Lanzarone,0.0,0.0,0.0
Nikki Blonsky,0.0,0.0,0.0
Nikki Bokal,0.0,0.0,0.0
Nikki Christian,0.0,0.0,0.0
Niki Haze,0.0,0.0,0.0
Niki Edwards,0.0,0.0,0.0
Niki Davis,0.0,0.0,0.0
Niki Cipriano,0.0,0.0,0.0
Nikea Gamby-Turner,0.0,0.0,0.0
Nika Williams,0.0,0.0,0.0
Nik Pjeternikaj,0.0,0.0,0.0
Nik Pajic,0.0,0.0,0.0
Nigel Vonas,0.0,0.0,0.0
Nigel Thatch,0.0,0.0,0.0
Nigel Plaskitt,0.0,0.0,0.0
Nigel Lawes,0.0,0.0,0.0
Nigel Harbach,0.0,0.0,0.0
Nigel Godrich,0.0,0.0,0.0
Nigel Garton,0.0,0.0,0.0
Nigel Carrington,0.0,0.0,0.0
Nigel Bennett,0.0,0.0,0.0
Nicole George,0.0,0.0,0.0
Nicole Gelbard,0.0,0.0,0.0
Nicole Fraissinet,0.0,0.0,0.0
Nicky Buggs,0.0,0.0,0.0
Nicki Sixteen,0.0,0.0,0.0
Nickola Shreli,0.0,0.0,0.0
Nickolai Stoilov,0.0,0.0,0.0
